t_unix_s,pressure_kpa
1769114278.853282,100.220
1769114278.881223,100.220
1769114278.910742,100.230
1769114278.939294,100.220
1769114278.967807,100.230
1769114278.995811,100.220
1769114279.025426,100.230
1769114279.053499,100.220
1769114279.082606,100.220
1769114279.110765,100.220
1769114279.139270,100.220
1769114279.163805,100.230
1769114279.192786,100.220
1769114279.221789,100.220
1769114279.250324,100.220
1769114279.278779,100.220
1769114279.307205,100.220
1769114279.336368,100.220
1769114279.365036,100.230
1769114279.394189,100.220
1769114279.421994,100.230
1769114279.451046,100.230
1769114279.480301,100.220
1769114279.505865,100.220
1769114279.533421,100.230
1769114279.562995,100.210
1769114279.590803,100.230
1769114279.619641,100.220
1769114279.648201,100.220
1769114279.679391,100.230
1769114279.705932,100.220
1769114279.733285,100.220
1769114279.762846,100.230
1769114279.791097,100.220
1769114279.822182,100.220
1769114279.853724,100.230
1769114279.907953,100.210
1769114279.964553,100.220
1769114280.015656,100.220
1769114280.048756,100.220
1769114280.085438,100.210
1769114280.107993,100.210
1769114280.122508,100.220
1769114280.129026,100.220
1769114280.138548,100.200
1769114280.146666,100.210
1769114280.159847,100.210
1769114280.184405,100.210
1769114280.213095,100.220
1769114280.241965,100.220
1769114280.270002,100.230
1769114280.299241,100.230
1769114280.327891,100.220
1769114280.356745,100.230
1769114280.384869,100.220
1769114280.413383,100.200
1769114280.442385,100.220
1769114280.470481,100.220
1769114280.499655,100.230
1769114280.524171,100.230
1769114280.553171,100.230
1769114280.582190,100.220
1769114280.610558,100.210
1769114280.638571,100.220
1769114280.667568,100.210
1769114280.696556,100.220
1769114280.724711,100.220
1769114280.753708,100.230
1769114280.782689,100.220
1769114280.811502,100.220
1769114280.839518,100.230
1769114280.864526,100.220
1769114280.892509,100.210
1769114280.921571,100.210
1769114280.950218,100.220
1769114280.979217,100.220
1769114281.007767,100.220
1769114281.036240,100.210
1769114281.065242,100.220
1769114281.094254,100.210
1769114281.122762,100.220
1769114281.150779,100.210
1769114281.179780,100.220
1769114281.204832,100.220
1769114281.233123,100.220
1769114281.261322,100.220
1769114281.290307,100.230
1769114281.318861,100.220
1769114281.347862,100.220
1769114281.376862,100.210
1769114281.405035,100.220
1769114281.434033,100.220
1769114281.462047,100.220
1769114281.491113,100.220
1769114281.519150,100.220
1769114281.544152,100.220
1769114281.573204,100.220
1769114281.602232,100.220
1769114281.630523,100.230
1769114281.659522,100.220
1769114281.687539,100.230
1769114281.716144,100.220
1769114281.745127,100.220
1769114281.774142,100.220
1769114281.802176,100.220
1769114281.830740,100.230
1769114281.859726,100.210
1769114281.884722,100.220
1769114281.913846,100.230
1769114281.941844,100.230
1769114281.970825,100.230
1769114281.998870,100.230
1769114282.028063,100.230
1769114282.056062,100.230
1769114282.085062,100.220
1769114282.113365,100.220
1769114282.142381,100.230
1769114282.171381,100.230
1769114282.199412,100.220
1769114282.224498,100.220
1769114282.252517,100.230
1769114282.281516,100.220
1769114282.311095,100.220
1769114282.339112,100.230
1769114282.368098,100.220
1769114282.396097,100.230
1769114282.425178,100.220
1769114282.453516,100.230
1769114282.482541,100.230
1769114282.510695,100.220
1769114282.539728,100.220
1769114282.564228,100.220
1769114282.593268,100.210
1769114282.621341,100.210
1769114282.650361,100.230
1769114282.679358,100.220
1769114282.707952,100.230
1769114282.736953,100.230
1769114282.764954,100.210
1769114282.793968,100.220
1769114282.822133,100.230
1769114282.851119,100.220
1769114282.879139,100.220
1769114282.904151,100.220
1769114282.932434,100.220
1769114282.962481,100.230
1769114282.990467,100.220
1769114283.019070,100.220
1769114283.048072,100.220
1769114283.076053,100.230
1769114283.105083,100.210
1769114283.133663,100.210
1769114283.162651,100.220
1769114283.190664,100.220
1769114283.219266,100.220
1769114283.245264,100.230
1769114283.272758,100.230
1769114283.301788,100.220
1769114283.330652,100.220
1769114283.359448,100.220
1769114283.387463,100.220
1769114283.416797,100.220
1769114283.445818,100.210
1769114283.473878,100.220
1769114283.501912,100.220
1769114283.530534,100.210
1769114283.559582,100.220
1769114283.584581,100.220
1769114283.612665,100.220
1769114283.641662,100.230
1769114283.670679,100.220
1769114283.698709,100.220
1769114283.728824,100.210
1769114283.755824,100.210
1769114283.784798,100.220
1769114283.814020,100.230
1769114283.842039,100.220
1769114283.871037,100.220
1769114283.899026,100.220
1769114283.924337,100.220
1769114283.952337,100.230
1769114283.981337,100.220
1769114284.010912,100.220
1769114284.038910,100.220
1769114284.067907,100.200
1769114284.096936,100.220
1769114284.125064,100.220
1769114284.154068,100.220
1769114284.182064,100.220
1769114284.210643,100.210
1769114284.239653,100.220
1769114284.263637,100.220
1769114284.293675,100.220
1769114284.322265,100.230
1769114284.350250,100.220
1769114284.379251,100.230
1769114284.407819,100.220
1769114284.436830,100.220
1769114284.464848,100.230
1769114284.493860,100.230
1769114284.522446,100.230
1769114284.551067,100.230
1769114284.579055,100.230
1769114284.604083,100.220
1769114284.633054,100.220
1769114284.662524,100.220
1769114284.690677,100.230
1769114284.719271,100.220
1769114284.747922,100.230
1769114284.776906,100.230
1769114284.804936,100.220
1769114284.834114,100.220
1769114284.862135,100.230
1769114284.891110,100.210
1769114284.919252,100.220
1769114284.946454,100.230
1769114284.973073,100.230
1769114285.002070,100.220
1769114285.030193,100.220
1769114285.060197,100.230
1769114285.088212,100.220
1769114285.116793,100.220
1769114285.145776,100.220
1769114285.173796,100.220
1769114285.202789,100.220
1769114285.231318,100.220
1769114285.259326,100.220
1769114285.284318,100.220
1769114285.313454,100.210
1769114285.341453,100.210
1769114285.370476,100.220
1769114285.399465,100.220
1769114285.439820,100.220
1769114285.456817,100.230
1769114285.484820,100.220
1769114285.513386,100.230
1769114285.542391,100.220
1769114285.571391,100.220
1769114285.599397,100.230
1769114285.623954,100.220
1769114285.653372,100.220
1769114285.681371,100.220
1769114285.710638,100.220
1769114285.739636,100.210
1769114285.767655,100.220
1769114285.796650,100.220
1769114285.824808,100.220
1769114285.853828,100.220
1769114285.882809,100.220
1769114285.910583,100.210
1769114285.939580,100.210
1769114285.964607,100.220
1769114285.993581,100.220
1769114286.021709,100.230
1769114286.050709,100.210
1769114286.078696,100.220
1769114286.107696,100.220
1769114286.136848,100.220
1769114286.164847,100.220
1769114286.193846,100.220
1769114286.222963,100.220
1769114286.250960,100.220
1769114286.279948,100.210
1769114286.303973,100.220
1769114286.332990,100.210
1769114286.362208,100.210
1769114286.390208,100.220
1769114286.419585,100.220
1769114286.447585,100.230
1769114286.476584,100.210
1769114286.505594,100.210
1769114286.534138,100.220
1769114286.562137,100.210
1769114286.591152,100.230
1769114286.619258,100.230
1769114286.644255,100.220
1769114286.673253,100.230
1769114286.702260,100.230
1769114286.730450,100.230
1769114286.759451,100.220
1769114286.787452,100.220
1769114286.816611,100.220
1769114286.845596,100.230
1769114286.873625,100.220
1769114286.902391,100.220
1769114286.931484,100.220
1769114286.959724,100.230
1769114286.984704,100.220
1769114287.013293,100.230
1769114287.042310,100.220
1769114287.070582,100.220
1769114287.099592,100.220
1769114287.127702,100.230
1769114287.156700,100.230
1769114287.184716,100.220
1769114287.214020,100.220
1769114287.243037,100.220
1769114287.271034,100.220
1769114287.300034,100.220
1769114287.324176,100.220
1769114287.353181,100.210
1769114287.382176,100.230
1769114287.411346,100.220
1769114287.439359,100.210
1769114287.467346,100.220
1769114287.496489,100.230
1769114287.525029,100.220
1769114287.554027,100.230
1769114287.582028,100.210
1769114287.610579,100.230
1769114287.639585,100.220
1769114287.664589,100.220
1769114287.693603,100.230
1769114287.722178,100.220
1769114287.750685,100.220
1769114287.779668,100.230
1769114287.808695,100.220
1769114287.836962,100.220
1769114287.864947,100.220
1769114287.893944,100.220
1769114287.922070,100.220
1769114287.951295,100.230
1769114287.979297,100.220
1769114288.004282,100.230
1769114288.032829,100.230
1769114288.061824,100.210
1769114288.090825,100.220
1769114288.119153,100.220
1769114288.148135,100.220
1769114288.177137,100.230
1769114288.205170,100.220
1769114288.233709,100.220
1769114288.262710,100.220
1769114288.290730,100.230
1769114288.320072,100.230
1769114288.345069,100.220
1769114288.373087,100.230
1769114288.402076,100.220
1769114288.430591,100.220
1769114288.459589,100.220
1769114288.487610,100.230
1769114288.516678,100.230
1769114288.545677,100.220
1769114288.573678,100.230
1769114288.602683,100.220
1769114288.630752,100.240
1769114288.659755,100.230
1769114288.684757,100.220
1769114288.713109,100.230
1769114288.742108,100.230
1769114288.771129,100.220
1769114288.799123,100.220
1769114288.828190,100.210
1769114288.857186,100.230
1769114288.885207,100.220
1769114288.913530,100.220
1769114288.942722,100.230
1769114288.970715,100.220
1769114288.999890,100.220
1769114289.024786,100.220
1769114289.052786,100.220
1769114289.081392,100.220
1769114289.110392,100.200
1769114289.139620,100.230
1769114289.168117,100.220
1769114289.197124,100.210
1769114289.225680,100.220
1769114289.253663,100.230
1769114289.282661,100.220
1769114289.310701,100.230
1769114289.339773,100.220
1769114289.364493,100.220
1769114289.393491,100.220
1769114289.422009,100.230
1769114289.450027,100.230
1769114289.479055,100.220
1769114289.508054,100.220
1769114289.536741,100.210
1769114289.565746,100.230
1769114289.593746,100.220
1769114289.622311,100.220
1769114289.651313,100.220
1769114289.679315,100.210
1769114289.704324,100.210
1769114289.733392,100.210
1769114289.762394,100.220
1769114289.790372,100.220
1769114289.819543,100.210
1769114289.847559,100.210
1769114289.876559,100.230
1769114289.905593,100.210
1769114289.934087,100.210
1769114289.963091,100.220
1769114289.991071,100.220
1769114290.019631,100.210
1769114290.044657,100.210
1769114290.072746,100.210
1769114290.101798,100.220
1769114290.131374,100.210
1769114290.159479,100.210
1769114290.187780,100.220
1769114290.216868,100.220
1769114290.244870,100.220
1769114290.273887,100.210
1769114290.302906,100.220
1769114290.330963,100.210
1769114290.359975,100.220
1769114290.383961,100.220
1769114290.413015,100.220
1769114290.442128,100.230
1769114290.470143,100.230
1769114290.499153,100.220
1769114290.528274,100.220
1769114290.556276,100.220
1769114290.584647,100.220
1769114290.614177,100.220
1769114290.642192,100.220
1769114290.671191,100.230
1769114290.700200,100.210
1769114290.724238,100.230
1769114290.753221,100.230
1769114290.782238,100.220
1769114290.810272,100.230
1769114290.838767,100.230
1769114290.867779,100.230
1769114290.896780,100.220
1769114290.925322,100.220
1769114290.953460,100.220
1769114290.981934,100.210
1769114291.010939,100.220
1769114291.039477,100.210
1769114291.064455,100.220
1769114291.092455,100.230
1769114291.121610,100.240
1769114291.150593,100.220
1769114291.178964,100.220
1769114291.208128,100.220
1769114291.236665,100.230
1769114291.264791,100.220
1769114291.294331,100.220
1769114291.322846,100.220
1769114291.350845,100.220
1769114291.379849,100.220
1769114291.403853,100.200
1769114291.433013,100.230
1769114291.462021,100.220
1769114291.490032,100.230
1769114291.519208,100.220
1769114291.548209,100.220
1769114291.576208,100.220
1769114291.605220,100.230
1769114291.633362,100.220
1769114291.662363,100.220
1769114291.691361,100.230
1769114291.719534,100.220
1769114291.744512,100.220
1769114291.772512,100.230
1769114291.801520,100.230
1769114291.830746,100.220
1769114291.859160,100.220
1769114291.887676,100.220
1769114291.916788,100.220
1769114291.944789,100.220
1769114291.973789,100.220
1769114292.001799,100.220
1769114292.030871,100.220
1769114292.059904,100.240
1769114292.084440,100.210
1769114292.112445,100.230
1769114292.141956,100.220
1769114292.170452,100.220
1769114292.199434,100.230
1769114292.227969,100.220
1769114292.255990,100.220
1769114292.284989,100.220
1769114292.314004,100.230
1769114292.342589,100.220
1769114292.371306,100.240
1769114292.399306,100.220
1769114292.424474,100.210
1769114292.453474,100.220
1769114292.481473,100.220
1769114292.510520,100.230
1769114292.539611,100.220
1769114292.567626,100.220
1769114292.596611,100.240
1769114292.625214,100.230
1769114292.654215,100.230
1769114292.682232,100.230
1769114292.711251,100.220
1769114292.739817,100.230
1769114292.763798,100.220
1769114292.792816,100.230
1769114292.822050,100.220
1769114292.850066,100.230
1769114292.879050,100.230
1769114292.908058,100.210
1769114292.936383,100.220
1769114292.965364,100.230
1769114292.993385,100.220
1769114293.021967,100.210
1769114293.050967,100.220
1769114293.079949,100.210
1769114293.103999,100.220
1769114293.133206,100.230
1769114293.161186,100.220
1769114293.190206,100.230
1769114293.218800,100.220
1769114293.247783,100.230
1769114293.276783,100.220
1769114293.304786,100.220
1769114293.333802,100.230
1769114293.362799,100.220
1769114293.391196,100.220
1769114293.419348,100.230
1769114293.444366,100.210
1769114293.472994,100.220
1769114293.502003,100.220
1769114293.530531,100.230
1769114293.559534,100.230
1769114293.587532,100.220
1769114293.616588,100.230
1769114293.645684,100.220
1769114293.673938,100.220
1769114293.701968,100.220
1769114293.730525,100.220
1769114293.759542,100.230
1769114293.784526,100.220
1769114293.812533,100.220
1769114293.841745,100.220
1769114293.870182,100.220
1769114293.899184,100.220
1769114293.927768,100.220
1769114293.956751,100.220
1769114293.984752,100.220
1769114294.013783,100.220
1769114294.042356,100.230
1769114294.071338,100.220
1769114294.099339,100.230
1769114294.124915,100.220
1769114294.152932,100.210
1769114294.181923,100.230
1769114294.210951,100.220
1769114294.239073,100.230
1769114294.268081,100.210
1769114294.296059,100.220
1769114294.325281,100.220
1769114294.353730,100.220
1769114294.382726,100.220
1769114294.410758,100.230
1769114294.439320,100.230
1769114294.464299,100.220
1769114294.493302,100.230
1769114294.521500,100.220
1769114294.550169,100.220
1769114294.579158,100.220
1769114294.608184,100.230
1769114294.636763,100.220
1769114294.664763,100.220
1769114294.693759,100.210
1769114294.722124,100.220
1769114294.751126,100.220
1769114294.780107,100.220
1769114294.804162,100.220
1769114294.833315,100.220
1769114294.861476,100.220
1769114294.890476,100.220
1769114294.919627,100.220
1769114294.947773,100.210
1769114294.976915,100.210
1769114295.004962,100.220
1769114295.033513,100.210
1769114295.062499,100.210
1769114295.091501,100.210
1769114295.120102,100.220
1769114295.145078,100.220
1769114295.173093,100.220
1769114295.202077,100.220
1769114295.230642,100.220
1769114295.259647,100.220
1769114295.287659,100.210
1769114295.316697,100.220
1769114295.345381,100.220
1769114295.373799,100.210
1769114295.402799,100.230
1769114295.430971,100.220
1769114295.459989,100.220
1769114295.483971,100.230
1769114295.513311,100.210
1769114295.541925,100.220
1769114295.570912,100.210
1769114295.599346,100.220
1769114295.627923,100.230
1769114295.656103,100.230
1769114295.685104,100.210
1769114295.714091,100.220
1769114295.742219,100.220
1769114295.771222,100.220
1769114295.799220,100.240
1769114295.824406,100.220
1769114295.853386,100.220
1769114295.881385,100.220
1769114295.910410,100.230
1769114295.939632,100.210
1769114295.967650,100.220
1769114295.996632,100.200
1769114296.025265,100.210
1769114296.053249,100.210
1769114296.082268,100.210
1769114296.111282,100.220
1769114296.139838,100.210
1769114296.163821,100.210
1769114296.192838,100.220
1769114296.222159,100.200
1769114296.250155,100.210
1769114296.279143,100.210
1769114296.308186,100.210
1769114296.336497,100.210
1769114296.365464,100.210
1769114296.393488,100.220
1769114296.422767,100.220
1769114296.450771,100.220
1769114296.479757,100.220
1769114296.504755,100.220
1769114296.532891,100.220
1769114296.561893,100.220
1769114296.590893,100.210
1769114296.618926,100.220
1769114296.647952,100.220
1769114296.676953,100.220
1769114296.705239,100.220
1769114296.733830,100.220
1769114296.762811,100.220
1769114296.790811,100.210
1769114296.819833,100.220
1769114296.844352,100.220
1769114296.873331,100.220
1769114296.901349,100.230
1769114296.930926,100.210
1769114296.959443,100.230
1769114296.988443,100.230
1769114297.016493,100.220
1769114297.045028,100.220
1769114297.073619,100.210
1769114297.102619,100.220
1769114297.131387,100.230
1769114297.159405,100.220
1769114297.184408,100.220
1769114297.213425,100.220
1769114297.241549,100.210
1769114297.270548,100.210
1769114297.299531,100.220
1769114297.328140,100.220
1769114297.356156,100.230
1769114297.385159,100.220
1769114297.414167,100.220
1769114297.442755,100.220
1769114297.470745,100.220
1769114297.499782,100.210
1769114297.524888,100.220
1769114297.552906,100.220
1769114297.581885,100.220
1769114297.610922,100.220
1769114297.639042,100.210
1769114297.668043,100.220
1769114297.696525,100.210
1769114297.725356,100.220
1769114297.753387,100.210
1769114297.782540,100.210
1769114297.810732,100.210
1769114297.839301,100.210
1769114297.864295,100.220
1769114297.893313,100.220
1769114297.921345,100.220
1769114297.950526,100.210
1769114297.979507,100.230
1769114298.007508,100.220
1769114298.036069,100.230
1769114298.065049,100.210
1769114298.094050,100.220
1769114298.122579,100.210
1769114298.151593,100.210
1769114298.179602,100.220
1769114298.204593,100.220
1769114298.232767,100.220
1769114298.261765,100.220
1769114298.290752,100.230
1769114298.318769,100.220
1769114298.348095,100.200
1769114298.377073,100.230
1769114298.405088,100.220
1769114298.433704,100.220
1769114298.462690,100.220
1769114298.490704,100.230
1769114298.519734,100.230
1769114298.544299,100.230
1769114298.573278,100.220
1769114298.601284,100.230
1769114298.630853,100.220
1769114298.658870,100.230
1769114298.687873,100.220
1769114298.716880,100.230
1769114298.745444,100.230
1769114298.773459,100.230
1769114298.802460,100.220
1769114298.831542,100.230
1769114298.859561,100.220
1769114298.884547,100.230
1769114298.912552,100.230
1769114298.941400,100.220
1769114298.970378,100.220
1769114298.999373,100.220
1769114299.027919,100.230
1769114299.056920,100.220
1769114299.084920,100.240
1769114299.113959,100.220
1769114299.142185,100.220
1769114299.171200,100.220
1769114299.200189,100.210
1769114299.224233,100.220
1769114299.253327,100.230
1769114299.281302,100.220
1769114299.311327,100.220
1769114299.339492,100.220
1769114299.367507,100.220
1769114299.396491,100.230
1769114299.425085,100.220
1769114299.454095,100.220
1769114299.482095,100.220
1769114299.511126,100.230
1769114299.539893,100.230
1769114299.563881,100.220
1769114299.592895,100.230
1769114299.621931,100.220
1769114299.650029,100.220
1769114299.679017,100.220
1769114299.708031,100.220
1769114299.736530,100.220
1769114299.765512,100.230
1769114299.793533,100.220
1769114299.822544,100.210
1769114299.851570,100.230
1769114299.879440,100.220
1769114299.904457,100.220
1769114299.933237,100.220
1769114299.962266,100.220
1769114299.990407,100.220
1769114300.019440,100.220
1769114300.047987,100.220
1769114300.076990,100.220
1769114300.105012,100.230
1769114300.133579,100.220
1769114300.162564,100.220
1769114300.191557,100.220
1769114300.219611,100.220
1769114300.244181,100.230
1769114300.273178,100.230
1769114300.302161,100.230
1769114300.330734,100.230
1769114300.359734,100.220
1769114300.387738,100.230
1769114300.416783,100.220
1769114300.445345,100.230
1769114300.474329,100.230
1769114300.502347,100.220
1769114300.531511,100.220
1769114300.559528,100.220
1769114300.584531,100.230
1769114300.613544,100.220
1769114300.642117,100.230
1769114300.670117,100.220
1769114300.699137,100.230
1769114300.727703,100.220
1769114300.756702,100.240
1769114300.785684,100.220
1769114300.813725,100.220
1769114300.842098,100.220
1769114300.871092,100.220
1769114300.900099,100.230
1769114300.924104,100.220
1769114300.952765,100.220
1769114300.981765,100.230
1769114301.010779,100.220
1769114301.039470,100.220
1769114301.067490,100.230
1769114301.096474,100.220
1769114301.125508,100.220
1769114301.153809,100.220
1769114301.182808,100.220
1769114301.210829,100.220
1769114301.239979,100.230
1769114301.264961,100.230
1769114301.292977,100.220
1769114301.322006,100.220
1769114301.350106,100.230
1769114301.379098,100.230
1769114301.408107,100.230
1769114301.436247,100.230
1769114301.465225,100.220
1769114301.494223,100.220
1769114301.522278,100.230
1769114301.550844,100.220
1769114301.579849,100.210
1769114301.604845,100.230
1769114301.633431,100.220
1769114301.662433,100.230
1769114301.690450,100.220
1769114301.719485,100.220
1769114301.747608,100.220
1769114301.776625,100.220
1769114301.805685,100.220
1769114301.833824,100.220
1769114301.862825,100.220
1769114301.890821,100.210
1769114301.919853,100.220
1769114301.944897,100.230
1769114301.972878,100.220
1769114302.001904,100.220
1769114302.030549,100.210
1769114302.059340,100.210
1769114302.088345,100.210
1769114302.116060,100.220
1769114302.145288,100.220
1769114302.173419,100.210
1769114302.202435,100.200
1769114302.230984,100.220
1769114302.260029,100.220
1769114302.284051,100.220
1769114302.313018,100.220
1769114302.341599,100.220
1769114302.370679,100.220
1769114302.399661,100.220
1769114302.428194,100.220
1769114302.456216,100.230
1769114302.485198,100.230
1769114302.514213,100.230
1769114302.542352,100.220
1769114302.571353,100.210
1769114302.599333,100.220
1769114302.624360,100.220
1769114302.652690,100.220
1769114302.681675,100.220
1769114302.710692,100.230
1769114302.739720,100.220
1769114302.767738,100.230
1769114302.796724,100.220
1769114302.825729,100.230
1769114302.853871,100.220
1769114302.882865,100.220
1769114302.910883,100.230
1769114302.939570,100.220
1769114302.964553,100.220
1769114302.993555,100.230
1769114303.021838,100.220
1769114303.050920,100.220
1769114303.078939,100.220
1769114303.107920,100.210
1769114303.137032,100.230
1769114303.165032,100.220
1769114303.194051,100.230
1769114303.222048,100.220
1769114303.251386,100.220
1769114303.279368,100.230
1769114303.304388,100.210
1769114303.332590,100.230
1769114303.361598,100.210
1769114303.390594,100.220
1769114303.419596,100.220
1769114303.447692,100.210
1769114303.476698,100.220
1769114303.505691,100.230
1769114303.533776,100.220
1769114303.562779,100.210
1769114303.590777,100.220
1769114303.619809,100.220
1769114303.644331,100.220
1769114303.673328,100.220
1769114303.702301,100.230
1769114303.730852,100.230
1769114303.759853,100.230
1769114303.787873,100.220
1769114303.816857,100.210
1769114303.845410,100.220
1769114303.874384,100.220
1769114303.902412,100.220
1769114303.930925,100.210
1769114303.959949,100.220
1769114303.983922,100.220
1769114304.012921,100.220
1769114304.042148,100.220
1769114304.070146,100.220
1769114304.099148,100.220
1769114304.128185,100.230
1769114304.156247,100.220
1769114304.185179,100.230
1769114304.214332,100.240
1769114304.242870,100.220
1769114304.271428,100.210
1769114304.299411,100.210
1769114304.324579,100.220
1769114304.353236,100.220
1769114304.382220,100.220
1769114304.410217,100.220
1769114304.438776,100.220
1769114304.467757,100.220
1769114304.496763,100.220
1769114304.525058,100.230
1769114304.554140,100.220
1769114304.582123,100.220
1769114304.611140,100.230
1769114304.640281,100.220
1769114304.664285,100.220
1769114304.693301,100.230
1769114304.722287,100.230
1769114304.750363,100.220
1769114304.779366,100.220
1769114304.808346,100.220
1769114304.836761,100.230
1769114304.864748,100.230
1769114304.893745,100.230
1769114304.922768,100.220
1769114304.951434,100.210
1769114304.979434,100.220
1769114305.004439,100.230
1769114305.032627,100.210
1769114305.061645,100.210
1769114305.090680,100.220
1769114305.119685,100.220
1769114305.148041,100.220
1769114305.177058,100.220
1769114305.205039,100.230
1769114305.233563,100.220
1769114305.262579,100.220
1769114305.291589,100.220
1769114305.319664,100.230
1769114305.344743,100.220
1769114305.372743,100.220
1769114305.401759,100.220
1769114305.430746,100.220
1769114305.459073,100.240
1769114305.488058,100.220
1769114305.517058,100.230
1769114305.545145,100.220
1769114305.574143,100.230
1769114305.602167,100.220
1769114305.631281,100.230
1769114305.659450,100.210
1769114305.684449,100.220
1769114305.712855,100.220
1769114305.742413,100.230
1769114305.770414,100.230
1769114305.799412,100.210
1769114305.828400,100.220
1769114305.856616,100.220
1769114305.885595,100.230
1769114305.913599,100.220
1769114305.942713,100.230
1769114305.971695,100.220
1769114305.999713,100.210
1769114306.024737,100.220
1769114306.052844,100.230
1769114306.081829,100.210
1769114306.110827,100.230
1769114306.138973,100.220
1769114306.167973,100.230
1769114306.196958,100.220
1769114306.225006,100.220
1769114306.254284,100.220
1769114306.282284,100.220
1769114306.311302,100.230
1769114306.339381,100.220
1769114306.364564,100.220
1769114306.393516,100.220
1769114306.421562,100.220
1769114306.450966,100.220
1769114306.480000,100.220
1769114306.508370,100.220
1769114306.536919,100.230
1769114306.564911,100.220
1769114306.593928,100.220
1769114306.622917,100.230
1769114306.651088,100.220
1769114306.680072,100.220
1769114306.704070,100.210
1769114306.733286,100.220
1769114306.761814,100.220
1769114306.790811,100.220
1769114306.818811,100.220
1769114306.848329,100.220
1769114306.876329,100.240
1769114306.905348,100.210
1769114306.934067,100.220
1769114306.963080,100.220
1769114306.991096,100.220
1769114307.020127,100.220
1769114307.044137,100.220
1769114307.072719,100.230
1769114307.101951,100.230
1769114307.130965,100.210
1769114307.159039,100.220
1769114307.188042,100.230
1769114307.217024,100.220
1769114307.245296,100.230
1769114307.274292,100.220
1769114307.302310,100.220
1769114307.331323,100.220
1769114307.360106,100.220
1769114307.384088,100.230
1769114307.413107,100.230
1769114307.441701,100.210
1769114307.470680,100.220
1769114307.499682,100.210
1769114307.527701,100.220
1769114307.556801,100.230
1769114307.584785,100.220
1769114307.613787,100.210
1769114307.643052,100.200
1769114307.671069,100.220
1769114307.700051,100.210
1769114307.724355,100.220
1769114307.752861,100.220
1769114307.781844,100.210
1769114307.810865,100.220
1769114307.839094,100.220
1769114307.868096,100.230
1769114307.897076,100.230
1769114307.925121,100.220
1769114307.954262,100.200
1769114307.982264,100.220
1769114308.011268,100.220
1769114308.039870,100.220
1769114308.064854,100.220
1769114308.093869,100.220
1769114308.121857,100.220
1769114308.150394,100.220
1769114308.179411,100.220
1769114308.208395,100.220
1769114308.236525,100.220
1769114308.265510,100.220
1769114308.293524,100.220
1769114308.322558,100.220
1769114308.351645,100.220
1769114308.379663,100.220
1769114308.404645,100.230
1769114308.433675,100.230
1769114308.461865,100.230
1769114308.490848,100.220
1769114308.518865,100.220
1769114308.548080,100.220
1769114308.576226,100.230
1769114308.605237,100.220
1769114308.634396,100.220
1769114308.663101,100.220
1769114308.691119,100.220
1769114308.720119,100.230
1769114308.744239,100.220
1769114308.773252,100.230
1769114308.802234,100.230
1769114308.830282,100.230
1769114308.859376,100.220
1769114308.888376,100.230
1769114308.916376,100.230
1769114308.945688,100.230
1769114308.973707,100.230
1769114309.002707,100.220
1769114309.030694,100.210
1769114309.059866,100.230
1769114309.084847,100.230
1769114309.113849,100.230
1769114309.142034,100.220
1769114309.171017,100.220
1769114309.199015,100.220
1769114309.228048,100.220
1769114309.256208,100.220
1769114309.285208,100.220
1769114309.314219,100.220
1769114309.342384,100.220
1769114309.371378,100.220
1769114309.400366,100.210
1769114309.424369,100.230
1769114309.453523,100.230
1769114309.482523,100.220
1769114309.510569,100.220
1769114309.539637,100.210
1769114309.567621,100.220
1769114309.596639,100.220
1769114309.625656,100.220
1769114309.653868,100.220
1769114309.682872,100.220
1769114309.710885,100.210
1769114309.740123,100.210
1769114309.765108,100.210
1769114309.793129,100.230
1769114309.822122,100.230
1769114309.850650,100.230
1769114309.879669,100.220
1769114309.908675,100.220
1769114309.936707,100.230
1769114309.965249,100.210
1769114309.993488,100.220
1769114310.022488,100.230
1769114310.051674,100.220
1769114310.079673,100.210
1769114310.104673,100.220
1769114310.133681,100.220
1769114310.161796,100.210
1769114310.190795,100.220
1769114310.218794,100.230
1769114310.247957,100.230
1769114310.276968,100.210
1769114310.304967,100.220
1769114310.334247,100.210
1769114310.362987,100.210
1769114310.390984,100.230
1769114310.419986,100.220
1769114310.444084,100.210
1769114310.473104,100.220
1769114310.502089,100.210
1769114310.531119,100.220
1769114310.559288,100.220
1769114310.588287,100.220
1769114310.616271,100.220
1769114310.645348,100.230
1769114310.673403,100.220
1769114310.702783,100.210
1769114310.731797,100.210
1769114310.759607,100.210
1769114310.784719,100.210
1769114310.813274,100.210
1769114310.841916,100.220
1769114310.870916,100.220
1769114310.898923,100.220
1769114310.927936,100.220
1769114310.956986,100.220
1769114310.984985,100.220
1769114311.013986,100.220
1769114311.042163,100.220
1769114311.071162,100.220
1769114311.100145,100.210
1769114311.124145,100.220
1769114311.153325,100.230
1769114311.182334,100.220
1769114311.211329,100.220
1769114311.239379,100.210
1769114311.268529,100.220
1769114311.296545,100.220
1769114311.325553,100.220
1769114311.353812,100.220
1769114311.382799,100.220
1769114311.410811,100.230
1769114311.439832,100.230
1769114311.464944,100.230
1769114311.492946,100.220
1769114311.521959,100.220
1769114311.550115,100.230
1769114311.579133,100.220
1769114311.608139,100.230
1769114311.637151,100.210
1769114311.665662,100.220
1769114311.693681,100.230
1769114311.722683,100.220
1769114311.751267,100.220
1769114311.780287,100.220
1769114311.804287,100.210
1769114311.833302,100.220
