t_unix_s,pressure_kpa
1769725510.055191,99.520
1769725510.083180,99.510
1769725510.112072,99.520
1769725510.140065,99.520
1769725510.169131,99.530
1769725510.197672,99.520
1769725510.222245,99.520
1769725510.251231,99.520
1769725510.280219,99.520
1769725510.308098,99.520
1769725510.336989,99.520
1769725510.366373,99.520
1769725510.394303,99.530
1769725510.423131,99.510
1769725510.451540,99.510
1769725510.480538,99.510
1769725510.508462,99.520
1769725510.533453,99.520
1769725510.562440,99.520
1769725510.591459,99.520
1769725510.620767,99.510
1769725510.649771,99.520
1769725510.678774,99.520
1769725510.706560,99.520
1769725510.734564,99.520
1769725510.764553,99.510
1769725510.792032,99.520
1769725510.815944,99.530
1769725510.844930,99.520
1769725510.873940,99.520
1769725510.902670,99.520
1769725510.931788,99.520
1769725510.959781,99.520
1769725510.988897,99.520
1769725511.017514,99.520
1769725511.046506,99.510
1769725511.074939,99.520
1769725511.102682,99.520
1769725511.127795,99.510
1769725511.156819,99.510
1769725511.184742,99.510
1769725511.214202,99.520
1769725511.243258,99.520
1769725511.271128,99.520
1769725511.300235,99.500
1769725511.328177,99.510
1769725511.356642,99.520
1769725511.385638,99.510
1769725511.410467,99.510
1769725511.438725,99.510
1769725511.467923,99.510
1769725511.496745,99.510
1769725511.524619,99.510
1769725511.554430,99.520
1769725511.581891,99.510
1769725511.610973,99.520
1769725511.639444,99.510
1769725511.668234,99.520
1769725511.693258,99.510
1769725511.722593,99.510
1769725511.750596,99.520
1769725511.779783,99.510
1769725511.808238,99.510
1769725511.836239,99.520
1769725511.865266,99.510
1769725511.894493,99.520
1769725511.922419,99.510
1769725511.951332,99.510
1769725511.979944,99.520
1769725512.004395,99.510
1769725512.033692,99.520
1769725512.062700,99.510
1769725512.090942,99.520
1769725512.119963,99.530
1769725512.147922,99.520
1769725512.176959,99.520
1769725512.205083,99.510
1769725512.233592,99.520
1769725512.262545,99.520
1769725512.286954,99.510
1769725512.315645,99.510
1769725512.344637,99.530
1769725512.373129,99.520
1769725512.401590,99.510
1769725512.431191,99.520
1769725512.460179,99.510
1769725512.488187,99.520
1769725512.515928,99.520
1769725512.545727,99.520
1769725512.573906,99.520
1769725512.599518,99.520
1769725512.627391,99.520
1769725512.655723,99.510
1769725512.684242,99.520
1769725512.714550,99.520
1769725512.742568,99.510
1769725512.770762,99.520
1769725512.798373,99.510
1769725512.834594,99.510
1769725512.856110,99.510
1769725512.881131,99.510
1769725512.910053,99.510
1769725512.938150,99.520
1769725512.967123,99.510
1769725512.995974,99.520
1769725513.024752,99.530
1769725513.053741,99.510
1769725513.081686,99.520
1769725513.110312,99.510
1769725513.139244,99.500
1769725513.163671,99.510
1769725513.192871,99.510
1769725513.220702,99.510
1769725513.250597,99.520
1769725513.278655,99.510
1769725513.307804,99.520
1769725513.336039,99.510
1769725513.365033,99.520
1769725513.393031,99.510
1769725513.421264,99.520
1769725513.450140,99.520
1769725513.475259,99.510
1769725513.504192,99.520
1769725513.531832,99.520
1769725513.560375,99.510
1769725513.589569,99.510
1769725513.618337,99.510
1769725513.647271,99.520
1769725513.676123,99.520
1769725513.704462,99.520
1769725513.733151,99.520
1769725513.757114,99.520
1769725513.786092,99.510
1769725513.814950,99.510
1769725513.843977,99.510
1769725513.872947,99.530
1769725513.901066,99.500
1769725513.929842,99.520
1769725513.958892,99.520
1769725513.986946,99.520
1769725514.015570,99.520
1769725514.044575,99.520
1769725514.068640,99.510
1769725514.097732,99.520
1769725514.126423,99.520
1769725514.155478,99.510
1769725514.183848,99.520
1769725514.213498,99.520
1769725514.240504,99.520
1769725514.269549,99.510
1769725514.298268,99.520
1769725514.327231,99.510
1769725514.352311,99.520
1769725514.380227,99.520
1769725514.408826,99.510
1769725514.437459,99.510
1769725514.466277,99.520
1769725514.496291,99.520
1769725514.523794,99.520
1769725514.552253,99.510
1769725514.581478,99.520
1769725514.609025,99.520
1769725514.634669,99.520
1769725514.663630,99.510
1769725514.692431,99.500
1769725514.720843,99.520
1769725514.749145,99.510
1769725514.778193,99.520
1769725514.806875,99.510
1769725514.834990,99.510
1769725514.863762,99.510
1769725514.892395,99.510
1769725514.920522,99.510
1769725514.946417,99.510
1769725514.974279,99.520
1769725515.003536,99.510
1769725515.032186,99.510
1769725515.060228,99.510
1769725515.088493,99.510
1769725515.118000,99.510
1769725515.146401,99.520
1769725515.175364,99.520
1769725515.203524,99.520
1769725515.229109,99.510
1769725515.257638,99.510
1769725515.286124,99.520
1769725515.314603,99.510
1769725515.343642,99.510
1769725515.371587,99.510
1769725515.400550,99.520
1769725515.430225,99.510
1769725515.457429,99.510
1769725515.485994,99.510
1769725515.514476,99.500
1769725515.540152,99.520
1769725515.568595,99.510
1769725515.597887,99.510
1769725515.626583,99.520
1769725515.654495,99.520
1769725515.684781,99.510
1769725515.711478,99.510
1769725516.142179,99.510
1769725516.144517,99.510
1769725516.148097,99.500
1769725516.149494,99.520
1769725516.150964,99.510
1769725516.153415,99.530
1769725516.154768,99.510
1769725516.155828,99.520
1769725516.156779,99.510
1769725516.158783,99.510
1769725516.159780,99.520
1769725516.160777,99.520
1769725516.163783,99.500
1769725516.165818,99.520
1769725516.166777,99.510
1769725516.167778,99.510
1769725516.190871,99.510
1769725516.219617,99.520
1769725516.248300,99.520
1769725516.277864,99.510
1769725516.305871,99.520
1769725516.334567,99.510
1769725516.363549,99.510
1769725516.390760,99.510
1769725516.416725,99.520
1769725516.445774,99.510
1769725516.474442,99.510
1769725516.502530,99.510
1769725516.530668,99.520
1769725516.559727,99.520
1769725516.588711,99.520
1769725516.617486,99.510
1769725516.645841,99.510
1769725516.673998,99.510
1769725516.698846,99.520
1769725516.727711,99.520
1769725516.756738,99.510
1769725516.784811,99.520
1769725516.814290,99.510
1769725516.843241,99.520
1769725516.871236,99.510
1769725516.899490,99.520
1769725516.929113,99.520
1769725516.957118,99.510
1769725516.985180,99.520
1769725517.011184,99.510
1769725517.039418,99.510
1769725517.067420,99.520
1769725517.097387,99.510
1769725517.125023,99.510
1769725517.153415,99.510
1769725517.182661,99.520
1769725517.210833,99.510
1769725517.239454,99.510
1769725517.268381,99.510
1769725517.293403,99.520
1769725517.321649,99.510
1769725517.350347,99.510
1769725517.380313,99.520
1769725517.408357,99.510
1769725517.436911,99.520
1769725517.464843,99.520
1769725517.493321,99.510
1769725517.521917,99.510
1769725517.550799,99.510
1769725517.575888,99.520
1769725517.603934,99.520
1769725517.632483,99.510
1769725517.661489,99.510
1769725517.690120,99.510
1769725517.718813,99.500
1769725517.748027,99.510
1769725517.776762,99.500
1769725517.805272,99.510
1769725517.832986,99.510
1769725517.862395,99.510
1769725517.886709,99.510
1769725517.915783,99.520
1769725517.944258,99.510
1769725517.972908,99.510
1769725518.001951,99.510
1769725518.030135,99.510
1769725518.061177,99.510
1769725518.086789,99.510
1769725518.116051,99.500
1769725518.144949,99.510
1769725518.169326,99.510
1769725518.198273,99.520
1769725518.226616,99.500
1769725518.255343,99.510
1769725518.284144,99.500
1769725518.312836,99.510
1769725518.341310,99.520
1769725518.370613,99.510
1769725518.399509,99.520
1769725518.427121,99.520
1769725518.455874,99.520
1769725518.480851,99.510
1769725518.509515,99.520
1769725518.538015,99.520
1769725518.567105,99.520
1769725518.595144,99.520
1769725518.624371,99.520
1769725518.652585,99.520
1769725518.681857,99.530
1769725518.710138,99.510
1769725518.738385,99.520
1769725518.763413,99.520
1769725518.792573,99.520
1769725518.820843,99.520
1769725518.849311,99.520
1769725518.878327,99.510
1769725518.906840,99.510
1769725518.935522,99.520
1769725518.964591,99.510
1769725518.992698,99.510
1769725519.021721,99.510
1769725519.046765,99.500
1769725519.074961,99.500
1769725519.102776,99.500
1769725519.132129,99.510
1769725519.160812,99.510
1769725519.189919,99.510
1769725519.218275,99.520
1769725519.246155,99.510
1769725519.275304,99.510
1769725519.304357,99.510
1769725519.332754,99.510
1769725519.357136,99.520
1769725519.386119,99.510
1769725519.414883,99.510
1769725519.442869,99.500
1769725519.472556,99.510
1769725519.500281,99.510
1769725519.529735,99.510
1769725519.557949,99.510
1769725519.586598,99.500
1769725519.615182,99.490
1769725519.639735,99.500
1769725519.668859,99.500
1769725519.697432,99.520
1769725519.726151,99.510
1769725519.754584,99.520
1769725519.783678,99.510
1769725519.812012,99.510
1769725519.840701,99.510
1769725519.868685,99.510
1769725519.898350,99.510
1769725519.926321,99.510
1769725519.951407,99.520
1769725519.980588,99.510
1769725520.008655,99.520
1769725520.037473,99.510
1769725520.065617,99.520
1769725520.095393,99.500
1769725520.123281,99.520
1769725520.152283,99.510
1769725520.180471,99.510
1769725520.209673,99.520
1769725520.233884,99.500
1769725520.262490,99.510
1769725520.291276,99.510
1769725520.320134,99.510
1769725520.349288,99.500
1769725520.377071,99.510
1769725520.406374,99.510
1769725520.434443,99.510
1769725520.463649,99.510
1769725520.492280,99.510
1769725520.516255,99.510
1769725520.545404,99.510
1769725520.574367,99.520
1769725520.602279,99.520
1769725520.631250,99.520
1769725520.660203,99.520
1769725520.689179,99.510
1769725520.717268,99.510
1769725520.746026,99.510
1769725520.775074,99.520
1769725520.802917,99.510
1769725520.827786,99.510
1769725520.856905,99.520
1769725520.885863,99.510
1769725520.914046,99.520
1769725520.942783,99.520
1769725520.970895,99.520
1769725520.999859,99.510
1769725521.028463,99.520
1769725521.057520,99.510
1769725521.085522,99.510
1769725521.110649,99.510
1769725521.139464,99.510
1769725521.168420,99.510
1769725521.197466,99.510
1769725521.225202,99.520
1769725521.254166,99.510
1769725521.283134,99.500
1769725521.311939,99.520
1769725521.340665,99.510
1769725521.368574,99.510
1769725521.397120,99.520
1769725521.422120,99.520
1769725521.450951,99.520
1769725521.479923,99.510
1769725521.507819,99.520
1769725521.537361,99.510
1769725521.565299,99.520
1769725521.594338,99.510
1769725521.622266,99.520
1769725521.651116,99.520
1769725521.680347,99.510
1769725521.704362,99.510
1769725521.733090,99.510
1769725521.761988,99.520
1769725521.791194,99.520
1769725521.819431,99.510
1769725521.848567,99.520
1769725521.877114,99.520
1769725521.905169,99.520
1769725521.933624,99.500
1769725521.962631,99.510
1769725521.987483,99.510
1769725522.016288,99.520
1769725522.045168,99.510
1769725522.073297,99.510
1769725522.102185,99.510
1769725522.131155,99.510
1769725522.159521,99.500
1769725522.188432,99.510
1769725522.216779,99.510
1769725522.245146,99.500
1769725522.274250,99.510
1769725522.299017,99.510
1769725522.327409,99.520
1769725522.355711,99.520
1769725522.384493,99.510
1769725522.414093,99.500
1769725522.442672,99.510
1769725522.470712,99.520
1769725522.499620,99.510
1769725522.527116,99.510
1769725522.556166,99.520
1769725522.581238,99.520
1769725522.609869,99.520
1769725522.638647,99.520
1769725522.666933,99.510
1769725522.696019,99.510
1769725522.725078,99.510
1769725522.753735,99.520
1769725522.781872,99.510
1769725522.810511,99.520
1769725522.839823,99.510
1769725522.867809,99.510
1769725522.893063,99.510
1769725522.922071,99.510
1769725522.949887,99.510
1769725522.978811,99.510
1769725523.007831,99.510
1769725523.036613,99.510
1769725523.082707,99.510
1769725523.093705,99.510
1769725523.121752,99.500
1769725523.150551,99.520
1769725523.175578,99.500
1769725523.204201,99.510
1769725523.233188,99.520
1769725523.261198,99.510
1769725523.290095,99.510
1769725523.318918,99.510
1769725523.347677,99.510
1769725523.376689,99.510
1769725523.404673,99.510
1769725523.432866,99.510
1769725523.457901,99.510
1769725523.486875,99.510
1769725523.516017,99.510
1769725523.544491,99.510
1769725523.572583,99.510
1769725523.601680,99.510
1769725523.630433,99.510
1769725523.659432,99.500
1769725523.687441,99.510
1769725523.717504,99.510
1769725523.744453,99.500
1769725523.769452,99.510
1769725523.798453,99.500
1769725523.827219,99.510
1769725523.855345,99.510
1769725523.884338,99.500
1769725523.913599,99.510
1769725523.942430,99.510
1769725523.970440,99.510
1769725523.999429,99.510
1769725524.027855,99.500
1769725524.052590,99.510
1769725524.082597,99.510
1769725524.109585,99.510
1769725524.138468,99.500
1769725524.167463,99.510
1769725524.196462,99.500
1769725524.224570,99.510
1769725524.253087,99.510
1769725524.282089,99.500
1769725524.310094,99.500
1769725524.338957,99.510
1769725524.363946,99.510
1769725524.391086,99.510
1769725524.421495,99.510
1769725524.450256,99.520
1769725524.478277,99.510
1769725524.507258,99.490
1769725524.536011,99.500
1769725524.564911,99.510
1769725524.593017,99.500
1769725524.621013,99.500
1769725524.646806,99.500
1769725524.675791,99.500
1769725524.704774,99.510
1769725524.730837,99.500
1769725524.760520,99.510
1769725524.789522,99.500
1769725524.818465,99.500
1769725524.846297,99.500
1769725524.875504,99.500
1769725524.903471,99.500
1769725524.928313,99.510
1769725524.956846,99.510
1769725524.985600,99.510
1769725525.014483,99.510
1769725525.044098,99.510
1769725525.072075,99.500
1769725525.100812,99.500
1769725525.129281,99.510
1769725525.157681,99.510
1769725525.187065,99.510
1769725525.211369,99.510
1769725525.240151,99.510
1769725525.268068,99.520
1769725525.299101,99.510
1769725525.326230,99.510
1769725525.354947,99.510
1769725525.383384,99.500
1769725525.412381,99.500
1769725525.441223,99.500
1769725525.469223,99.500
1769725525.498237,99.500
1769725525.522294,99.500
1769725525.551047,99.500
1769725525.581047,99.510
1769725525.609045,99.510
1769725525.637908,99.510
1769725525.666877,99.510
1769725525.694893,99.510
1769725525.722983,99.500
1769725525.751988,99.500
1769725525.780930,99.510
1769725525.804946,99.510
1769725525.833649,99.510
1769725525.862911,99.500
1769725525.892019,99.490
1769725525.920105,99.510
1769725525.948854,99.510
1769725525.977849,99.510
1769725526.005799,99.510
1769725526.034393,99.510
1769725526.063502,99.510
1769725526.087509,99.500
1769725526.116510,99.510
1769725526.146377,99.510
1769725526.174377,99.510
1769725526.203377,99.500
1769725526.232482,99.510
1769725526.260240,99.500
1769725526.289232,99.510
1769725526.317229,99.510
1769725526.346101,99.510
1769725526.375096,99.510
1769725526.400446,99.510
1769725526.427549,99.510
1769725526.456261,99.510
1769725526.485299,99.500
1769725526.514299,99.510
1769725526.542173,99.510
1769725526.571491,99.510
1769725526.599575,99.510
1769725526.628896,99.510
1769725526.657140,99.510
1769725526.682240,99.510
1769725526.711238,99.510
1769725526.739992,99.510
1769725526.767381,99.500
1769725526.796684,99.500
1769725526.826249,99.500
1769725526.854993,99.510
1769725526.882982,99.510
1769725526.911595,99.510
1769725526.939445,99.510
1769725526.968449,99.510
1769725526.993448,99.510
1769725527.021570,99.500
1769725527.051301,99.500
1769725527.079274,99.510
1769725527.108284,99.500
1769725527.137068,99.510
1769725527.165061,99.510
1769725527.193998,99.500
1769725527.222994,99.500
1769725527.251426,99.500
1769725527.276115,99.510
1769725527.304523,99.500
1769725527.333243,99.510
1769725527.362608,99.510
1769725527.390740,99.510
1769725527.419624,99.510
1769725527.447850,99.500
1769725527.476297,99.510
1769725527.505402,99.500
1769725527.534390,99.510
1769725527.558124,99.510
1769725527.586981,99.510
1769725527.616404,99.500
1769725527.645567,99.490
1769725527.673520,99.500
1769725527.703565,99.510
1769725527.731690,99.510
1769725527.759393,99.500
1769725527.788206,99.510
1769725527.816260,99.510
1769725527.845074,99.510
1769725527.871089,99.510
1769725527.899076,99.510
1769725527.928194,99.500
1769725527.956703,99.510
1769725527.983412,99.510
1769725528.013005,99.510
1769725528.041878,99.500
1769725528.081902,99.510
1769725528.098892,99.500
1769725528.128326,99.500
1769725528.152027,99.500
1769725528.182034,99.510
1769725528.209996,99.500
1769725528.239609,99.500
1769725528.268724,99.500
1769725528.296731,99.520
1769725528.324836,99.500
1769725528.353558,99.500
1769725528.382586,99.510
1769725528.410664,99.510
1769725528.436781,99.500
1769725528.464508,99.510
1769725528.492509,99.500
1769725528.521526,99.510
1769725528.550368,99.500
1769725528.579368,99.500
1769725528.607373,99.500
1769725528.635492,99.510
1769725528.665277,99.500
1769725528.693267,99.500
1769725528.722150,99.510
1769725528.746922,99.500
1769725528.775934,99.510
1769725528.803919,99.500
1769725528.833457,99.510
1769725528.862098,99.510
1769725528.890104,99.510
1769725528.919112,99.500
1769725528.947270,99.500
1769725528.976274,99.510
1769725529.004256,99.510
1769725529.029433,99.510
1769725529.058161,99.520
1769725529.087158,99.510
1769725529.116162,99.500
1769725529.144048,99.510
1769725529.173033,99.510
1769725529.201015,99.510
1769725529.230085,99.500
1769725529.258671,99.510
1769725529.286615,99.510
1769725529.315630,99.520
1769725529.339684,99.510
1769725529.369070,99.510
1769725529.399101,99.510
1769725529.427098,99.510
1769725529.455091,99.500
1769725529.483403,99.510
1769725529.512171,99.500
1769725529.540965,99.510
1769725529.570365,99.500
1769725529.598814,99.510
1769725529.622773,99.500
1769725529.652153,99.520
1769725529.680691,99.510
1769725529.709683,99.500
1769725529.737779,99.510
1769725529.766480,99.510
1769725529.796058,99.510
1769725529.824011,99.510
1769725529.853004,99.510
1769725529.881008,99.510
1769725529.905900,99.500
1769725529.934203,99.510
1769725529.963677,99.500
1769725529.992672,99.500
1769725530.020684,99.510
1769725530.049061,99.500
1769725530.078093,99.510
1769725530.107147,99.510
1769725530.135261,99.500
1769725530.163995,99.500
1769725530.192983,99.500
1769725530.217921,99.510
1769725530.246603,99.500
1769725530.274595,99.510
1769725530.303587,99.510
1769725530.332704,99.510
1769725530.361728,99.500
1769725530.389226,99.500
1769725530.418879,99.500
1769725530.446050,99.490
1769725530.475030,99.500
1769725530.499875,99.490
1769725530.528290,99.500
1769725530.556956,99.500
1769725530.585904,99.490
1769725530.614829,99.500
1769725530.644122,99.500
1769725530.671811,99.510
1769725530.700372,99.510
1769725530.728696,99.510
1769725530.757649,99.500
1769725530.782560,99.500
1769725530.811589,99.500
1769725530.839810,99.490
1769725530.867940,99.500
1769725530.897829,99.500
1769725530.926898,99.500
1769725530.954515,99.500
1769725530.983591,99.510
1769725531.011867,99.510
1769725531.040857,99.510
1769725531.066687,99.510
1769725531.093480,99.490
1769725531.122204,99.500
1769725531.151262,99.510
1769725531.179329,99.500
1769725531.209378,99.490
1769725531.237386,99.490
1769725531.266256,99.490
1769725531.294337,99.490
1769725531.323314,99.490
1769725531.351639,99.490
1769725531.376951,99.490
1769725531.405954,99.500
1769725531.434168,99.500
1769725531.463094,99.510
1769725531.491141,99.510
1769725531.520170,99.510
1769725531.548259,99.500
1769725531.577527,99.510
1769725531.605643,99.510
1769725531.634041,99.500
1769725531.659630,99.500
1769725531.687625,99.500
1769725531.716644,99.500
1769725531.744955,99.500
1769725531.773691,99.500
1769725531.802767,99.500
1769725531.832205,99.490
1769725531.859819,99.500
1769725531.888431,99.500
1769725531.916965,99.500
1769725531.942179,99.510
1769725531.970761,99.500
1769725531.999785,99.490
1769725532.028119,99.510
1769725532.056336,99.500
1769725532.085780,99.500
1769725532.113921,99.510
1769725532.142528,99.510
1769725532.171013,99.500
1769725532.200009,99.510
1769725532.228032,99.500
1769725532.253787,99.510
1769725532.282794,99.510
1769725532.310843,99.510
1769725532.339853,99.500
1769725532.368567,99.500
1769725532.397357,99.500
1769725532.425670,99.490
1769725532.454262,99.490
1769725532.482260,99.490
1769725532.511532,99.490
1769725532.536598,99.490
1769725532.564670,99.500
1769725532.593552,99.490
1769725532.621905,99.500
1769725532.650693,99.490
1769725532.679335,99.490
1769725532.708319,99.490
1769725532.736293,99.490
1769725532.766237,99.500
1769725532.794236,99.500
1769725532.818676,99.510
1769725532.847750,99.490
1769725532.876338,99.510
1769725532.904122,99.510
1769725532.933361,99.490
1769725532.962214,99.500
1769725532.990712,99.500
1769725533.018936,99.510
1769725533.047547,99.510
1769725533.085057,99.510
1769725533.104578,99.510
1769725533.129495,99.500
1769725533.158533,99.510
1769725533.187217,99.500
1769725533.215489,99.500
1769725533.244806,99.500
1769725533.273552,99.500
1769725533.302567,99.500
1769725533.330572,99.500
1769725533.359464,99.500
1769725533.387474,99.500
1769725533.412339,99.500
1769725533.441658,99.500
1769725533.469418,99.500
1769725533.499379,99.500
1769725533.527425,99.500
1769725533.555303,99.500
1769725533.584424,99.500
1769725533.612564,99.510
1769725533.641702,99.500
1769725533.670451,99.490
1769725533.695485,99.490
1769725533.724455,99.490
1769725533.753020,99.500
1769725533.781195,99.510
1769725533.810104,99.490
1769725533.838235,99.500
1769725533.868109,99.510
1769725533.896144,99.510
1769725533.924508,99.490
1769725533.953010,99.500
1769725533.981185,99.510
1769725534.005856,99.510
1769725534.035293,99.510
1769725534.063848,99.500
1769725534.092411,99.510
1769725534.121083,99.500
1769725534.149737,99.500
1769725534.178208,99.510
1769725534.207549,99.500
1769725534.235567,99.500
1769725534.264500,99.500
1769725534.289470,99.500
1769725534.318376,99.500
1769725534.347588,99.490
1769725534.375129,99.500
1769725534.403736,99.500
1769725534.433671,99.500
1769725534.460950,99.500
1769725534.489947,99.500
1769725534.519027,99.500
1769725534.547159,99.490
1769725534.571680,99.500
1769725534.601051,99.490
1769725534.629238,99.490
1769725534.657832,99.500
1769725534.686068,99.490
1769725534.715018,99.500
1769725534.743652,99.490
1769725534.772267,99.490
1769725534.800693,99.500
1769725534.829806,99.500
1769725534.854408,99.510
1769725534.884424,99.500
1769725534.911555,99.490
1769725534.940156,99.490
1769725534.969301,99.490
1769725534.998119,99.500
1769725535.026204,99.500
1769725535.054702,99.500
1769725535.084420,99.500
1769725535.112603,99.510
1769725535.140443,99.500
1769725535.165745,99.500
1769725535.194043,99.500
1769725535.223032,99.500
1769725535.252346,99.500
1769725535.280996,99.500
1769725535.308779,99.490
1769725535.337844,99.500
1769725535.366589,99.500
1769725535.395327,99.500
1769725535.423827,99.490
1769725535.448913,99.500
1769725535.476763,99.500
1769725535.505761,99.500
1769725535.534783,99.500
1769725535.563325,99.500
1769725535.591463,99.510
1769725535.620476,99.510
1769725535.649568,99.510
1769725535.678093,99.490
1769725535.706449,99.500
1769725535.731369,99.500
1769725535.760196,99.510
1769725535.788358,99.500
1769725535.817364,99.500
1769725535.845758,99.500
1769725535.874122,99.500
1769725535.904072,99.510
1769725535.932515,99.500
1769725535.960743,99.500
1769725535.988798,99.490
1769725536.016854,99.490
1769725536.043053,99.500
1769725536.071573,99.500
1769725536.100553,99.500
1769725536.128461,99.500
1769725536.156694,99.500
1769725536.188109,99.500
1769725536.214096,99.500
1769725536.242552,99.490
1769725536.271650,99.500
1769725536.300277,99.490
1769725536.324816,99.480
1769725536.353148,99.490
1769725536.382786,99.490
1769725536.411348,99.500
1769725536.439818,99.500
1769725536.467773,99.500
1769725536.496768,99.490
1769725536.525778,99.500
1769725536.553827,99.480
1769725536.582508,99.480
1769725536.607511,99.500
1769725536.636475,99.500
1769725536.665218,99.500
1769725536.694213,99.490
1769725536.722457,99.490
1769725536.751884,99.490
1769725536.780367,99.480
1769725536.808513,99.500
1769725536.837463,99.490
1769725536.866333,99.490
1769725536.894437,99.490
1769725536.919388,99.500
1769725536.946992,99.500
1769725536.976119,99.500
1769725537.004965,99.500
1769725537.033875,99.500
1769725537.062318,99.500
1769725537.090663,99.490
1769725537.119594,99.500
1769725537.148561,99.500
1769725537.176623,99.500
1769725537.201625,99.500
1769725537.230677,99.500
1769725537.259449,99.500
1769725537.287527,99.500
1769725537.316465,99.500
1769725537.345598,99.500
1769725537.373289,99.500
1769725537.401907,99.500
1769725537.431077,99.500
1769725537.459805,99.500
1769725537.484824,99.490
1769725537.512908,99.500
1769725537.541118,99.510
1769725537.570010,99.510
1769725537.600041,99.510
1769725537.628017,99.500
1769725537.656519,99.500
1769725537.684368,99.500
1769725537.713655,99.510
1769725537.742650,99.510
1769725537.767596,99.500
1769725537.795923,99.500
1769725537.824211,99.500
1769725537.852610,99.500
1769725537.882488,99.500
1769725537.910537,99.500
1769725537.939116,99.500
1769725537.968137,99.500
1769725537.996234,99.500
1769725538.025931,99.500
1769725538.053740,99.500
1769725538.078503,99.490
1769725538.106668,99.490
1769725538.135570,99.500
1769725538.164903,99.500
1769725538.193265,99.500
1769725538.222266,99.500
1769725538.250280,99.500
1769725538.279104,99.510
1769725538.307893,99.500
1769725538.336041,99.500
1769725538.361010,99.500
1769725538.389230,99.490
1769725538.418476,99.480
1769725538.446965,99.490
1769725538.475706,99.500
1769725538.504278,99.500
1769725538.532875,99.500
1769725538.561691,99.500
1769725538.590410,99.500
1769725538.619060,99.490
1769725538.643685,99.500
1769725538.671959,99.490
1769725538.701009,99.490
1769725538.730015,99.500
1769725538.758379,99.490
1769725538.787212,99.500
1769725538.816235,99.500
1769725538.844191,99.490
1769725538.873173,99.490
1769725538.902358,99.500
1769725538.930204,99.500
1769725538.954402,99.490
1769725538.983278,99.500
1769725539.012242,99.500
1769725539.041210,99.500
1769725539.070210,99.490
1769725539.098408,99.510
1769725539.127405,99.500
1769725539.156426,99.490
1769725539.184245,99.490
1769725539.213235,99.510
1769725539.237289,99.490
1769725539.266149,99.490
1769725539.295320,99.500
1769725539.323265,99.500
1769725539.353453,99.490
1769725539.381220,99.490
1769725539.409166,99.490
1769725539.438207,99.500
1769725539.467036,99.490
1769725539.495233,99.500
1769725539.520196,99.490
1769725539.549085,99.500
1769725539.577014,99.500
1769725539.605900,99.510
1769725539.635020,99.510
1769725539.664264,99.500
1769725539.692022,99.500
1769725539.720970,99.510
1769725539.750065,99.490
1769725539.778003,99.490
1769725539.803013,99.490
1769725539.831869,99.490
1769725539.860890,99.490
1769725539.888601,99.520
1769725539.917644,99.500
1769725539.946117,99.500
1769725539.974735,99.500
1769725540.002835,99.490
1769725540.032268,99.490
1769725540.060119,99.490
1769725540.089435,99.490
1769725540.114024,99.500
1769725540.142806,99.500
1769725540.171544,99.490
1769725540.200595,99.490
1769725540.229240,99.500
1769725540.257697,99.500
1769725540.286030,99.500
1769725540.315449,99.490
1769725540.343321,99.490
1769725540.371890,99.490
1769725540.396120,99.490
1769725540.425410,99.490
1769725540.454233,99.500
1769725540.484428,99.490
1769725540.511785,99.500
1769725540.539873,99.500
1769725540.568415,99.490
1769725540.597548,99.500
1769725540.626487,99.500
1769725540.654541,99.490
1769725540.680073,99.500
1769725540.707431,99.500
1769725540.736808,99.490
1769725540.765311,99.510
1769725540.793986,99.490
1769725540.823261,99.490
1769725540.852169,99.500
1769725540.880881,99.490
1769725540.908910,99.490
1769725540.937246,99.500
1769725540.966135,99.500
1769725540.990749,99.490
1769725541.019534,99.500
1769725541.049061,99.500
1769725541.077467,99.490
1769725541.105473,99.500
1769725541.134916,99.500
1769725541.162977,99.500
1769725541.191844,99.500
1769725541.219844,99.500
1769725541.248844,99.500
1769725541.273287,99.500
1769725541.302402,99.490
1769725541.331460,99.500
1769725541.360414,99.490
1769725541.388080,99.500
1769725541.417079,99.500
1769725541.445089,99.500
1769725541.473994,99.500
1769725541.502954,99.490
1769725541.530953,99.490
1769725541.556655,99.490
1769725541.584310,99.500
1769725541.613989,99.500
1769725541.642617,99.500
1769725541.671372,99.500
1769725541.700531,99.490
1769725541.728541,99.490
1769725541.757019,99.500
1769725541.785478,99.490
1769725541.814503,99.500
1769725541.842487,99.490
1769725541.867603,99.500
1769725541.896283,99.490
1769725541.925257,99.490
1769725541.953252,99.500
1769725541.982898,99.490
1769725542.010860,99.490
1769725542.039876,99.500
1769725542.068077,99.490
1769725542.096799,99.500
1769725542.125787,99.490
1769725542.150843,99.490
1769725542.178664,99.510
1769725542.207755,99.500
1769725542.236723,99.490
1769725542.265175,99.490
1769725542.293679,99.490
1769725542.322618,99.490
1769725542.350623,99.500
1769725542.379584,99.500
1769725542.407888,99.500
1769725542.433751,99.490
1769725542.461122,99.500
1769725542.489489,99.490
1769725542.519458,99.500
1769725542.548513,99.490
1769725542.575764,99.500
1769725542.605338,99.490
1769725542.634345,99.500
1769725542.662455,99.500
1769725542.690549,99.500
1769725542.718622,99.490
1769725542.744247,99.500
1769725542.772657,99.500
1769725542.801784,99.490
1769725542.830305,99.500
1769725542.858541,99.500
1769725542.887729,99.500
1769725542.915726,99.500
1769725542.944734,99.490
1769725542.973306,99.490
